"","V1","V2","V3"
"3056","NODE_1_K99_10623_10_37.680160",3056,64
"3057","NODE_1_K99_10623_10_37.680160",3057,65
"3058","NODE_1_K99_10623_10_37.680160",3058,64
"3059","NODE_1_K99_10623_10_37.680160",3059,64
"3060","NODE_1_K99_10623_10_37.680160",3060,63
"3061","NODE_1_K99_10623_10_37.680160",3061,64
"3062","NODE_1_K99_10623_10_37.680160",3062,64
"3063","NODE_1_K99_10623_10_37.680160",3063,64
"3064","NODE_1_K99_10623_10_37.680160",3064,62
"3065","NODE_1_K99_10623_10_37.680160",3065,62
"3066","NODE_1_K99_10623_10_37.680160",3066,64
"3067","NODE_1_K99_10623_10_37.680160",3067,66
"3068","NODE_1_K99_10623_10_37.680160",3068,65
"3069","NODE_1_K99_10623_10_37.680160",3069,66
"3070","NODE_1_K99_10623_10_37.680160",3070,67
"3071","NODE_1_K99_10623_10_37.680160",3071,68
"3072","NODE_1_K99_10623_10_37.680160",3072,69
"3073","NODE_1_K99_10623_10_37.680160",3073,72
"3074","NODE_1_K99_10623_10_37.680160",3074,73
"3075","NODE_1_K99_10623_10_37.680160",3075,73
"3076","NODE_1_K99_10623_10_37.680160",3076,73
"3077","NODE_1_K99_10623_10_37.680160",3077,73
"3078","NODE_1_K99_10623_10_37.680160",3078,73
"3079","NODE_1_K99_10623_10_37.680160",3079,74
"3080","NODE_1_K99_10623_10_37.680160",3080,74
"3081","NODE_1_K99_10623_10_37.680160",3081,74
"3082","NODE_1_K99_10623_10_37.680160",3082,75
"3083","NODE_1_K99_10623_10_37.680160",3083,68
"3084","NODE_1_K99_10623_10_37.680160",3084,72
"3085","NODE_1_K99_10623_10_37.680160",3085,74
"3086","NODE_1_K99_10623_10_37.680160",3086,74
"3087","NODE_1_K99_10623_10_37.680160",3087,74
"3088","NODE_1_K99_10623_10_37.680160",3088,73
"3089","NODE_1_K99_10623_10_37.680160",3089,73
"3090","NODE_1_K99_10623_10_37.680160",3090,72
"3091","NODE_1_K99_10623_10_37.680160",3091,73
"3092","NODE_1_K99_10623_10_37.680160",3092,73
"3093","NODE_1_K99_10623_10_37.680160",3093,73
"3094","NODE_1_K99_10623_10_37.680160",3094,72
"3095","NODE_1_K99_10623_10_37.680160",3095,73
"3096","NODE_1_K99_10623_10_37.680160",3096,72
"3097","NODE_1_K99_10623_10_37.680160",3097,72
"3098","NODE_1_K99_10623_10_37.680160",3098,72
"3099","NODE_1_K99_10623_10_37.680160",3099,72
"3100","NODE_1_K99_10623_10_37.680160",3100,69
"3101","NODE_1_K99_10623_10_37.680160",3101,69
"3102","NODE_1_K99_10623_10_37.680160",3102,70
"3103","NODE_1_K99_10623_10_37.680160",3103,70
"3104","NODE_1_K99_10623_10_37.680160",3104,69
"3105","NODE_1_K99_10623_10_37.680160",3105,69
"3106","NODE_1_K99_10623_10_37.680160",3106,68
"3107","NODE_1_K99_10623_10_37.680160",3107,69
"3108","NODE_1_K99_10623_10_37.680160",3108,70
"3109","NODE_1_K99_10623_10_37.680160",3109,69
"3110","NODE_1_K99_10623_10_37.680160",3110,67
"3111","NODE_1_K99_10623_10_37.680160",3111,69
"3112","NODE_1_K99_10623_10_37.680160",3112,69
"3113","NODE_1_K99_10623_10_37.680160",3113,69
"3114","NODE_1_K99_10623_10_37.680160",3114,68
"3115","NODE_1_K99_10623_10_37.680160",3115,69
"3116","NODE_1_K99_10623_10_37.680160",3116,67
"3117","NODE_1_K99_10623_10_37.680160",3117,67
"3118","NODE_1_K99_10623_10_37.680160",3118,68
"3119","NODE_1_K99_10623_10_37.680160",3119,67
"3120","NODE_1_K99_10623_10_37.680160",3120,66
"3121","NODE_1_K99_10623_10_37.680160",3121,68
"3122","NODE_1_K99_10623_10_37.680160",3122,68
"3123","NODE_1_K99_10623_10_37.680160",3123,68
"3124","NODE_1_K99_10623_10_37.680160",3124,68
"3125","NODE_1_K99_10623_10_37.680160",3125,68
"3126","NODE_1_K99_10623_10_37.680160",3126,68
"3127","NODE_1_K99_10623_10_37.680160",3127,68
"3128","NODE_1_K99_10623_10_37.680160",3128,68
"3129","NODE_1_K99_10623_10_37.680160",3129,68
"3130","NODE_1_K99_10623_10_37.680160",3130,68
"3131","NODE_1_K99_10623_10_37.680160",3131,68
"3132","NODE_1_K99_10623_10_37.680160",3132,68
"3133","NODE_1_K99_10623_10_37.680160",3133,68
"3134","NODE_1_K99_10623_10_37.680160",3134,68
"3135","NODE_1_K99_10623_10_37.680160",3135,68
"3136","NODE_1_K99_10623_10_37.680160",3136,68
"3137","NODE_1_K99_10623_10_37.680160",3137,68
"3138","NODE_1_K99_10623_10_37.680160",3138,68
"3139","NODE_1_K99_10623_10_37.680160",3139,68
"3140","NODE_1_K99_10623_10_37.680160",3140,68
"3141","NODE_1_K99_10623_10_37.680160",3141,68
"3142","NODE_1_K99_10623_10_37.680160",3142,68
"3143","NODE_1_K99_10623_10_37.680160",3143,68
"3144","NODE_1_K99_10623_10_37.680160",3144,68
"3145","NODE_1_K99_10623_10_37.680160",3145,69
"3146","NODE_1_K99_10623_10_37.680160",3146,69
"3147","NODE_1_K99_10623_10_37.680160",3147,69
"3148","NODE_1_K99_10623_10_37.680160",3148,69
"3149","NODE_1_K99_10623_10_37.680160",3149,69
"3150","NODE_1_K99_10623_10_37.680160",3150,69
"3151","NODE_1_K99_10623_10_37.680160",3151,69
"3152","NODE_1_K99_10623_10_37.680160",3152,69
"3153","NODE_1_K99_10623_10_37.680160",3153,69
"3154","NODE_1_K99_10623_10_37.680160",3154,69
"3155","NODE_1_K99_10623_10_37.680160",3155,69
"3156","NODE_1_K99_10623_10_37.680160",3156,68
"3157","NODE_1_K99_10623_10_37.680160",3157,69
"3158","NODE_1_K99_10623_10_37.680160",3158,69
"3159","NODE_1_K99_10623_10_37.680160",3159,69
"3160","NODE_1_K99_10623_10_37.680160",3160,69
"3161","NODE_1_K99_10623_10_37.680160",3161,69
"3162","NODE_1_K99_10623_10_37.680160",3162,69
"3163","NODE_1_K99_10623_10_37.680160",3163,69
"3164","NODE_1_K99_10623_10_37.680160",3164,66
"3165","NODE_1_K99_10623_10_37.680160",3165,69
"3166","NODE_1_K99_10623_10_37.680160",3166,69
"3167","NODE_1_K99_10623_10_37.680160",3167,69
"3168","NODE_1_K99_10623_10_37.680160",3168,68
"3169","NODE_1_K99_10623_10_37.680160",3169,66
"3170","NODE_1_K99_10623_10_37.680160",3170,67
"3171","NODE_1_K99_10623_10_37.680160",3171,67
"3172","NODE_1_K99_10623_10_37.680160",3172,67
"3173","NODE_1_K99_10623_10_37.680160",3173,67
"3174","NODE_1_K99_10623_10_37.680160",3174,67
"3175","NODE_1_K99_10623_10_37.680160",3175,67
"3176","NODE_1_K99_10623_10_37.680160",3176,67
"3177","NODE_1_K99_10623_10_37.680160",3177,67
"3178","NODE_1_K99_10623_10_37.680160",3178,67
"3179","NODE_1_K99_10623_10_37.680160",3179,67
"3180","NODE_1_K99_10623_10_37.680160",3180,67
"3181","NODE_1_K99_10623_10_37.680160",3181,67
"3182","NODE_1_K99_10623_10_37.680160",3182,67
"3183","NODE_1_K99_10623_10_37.680160",3183,67
"3184","NODE_1_K99_10623_10_37.680160",3184,66
"3185","NODE_1_K99_10623_10_37.680160",3185,67
"3186","NODE_1_K99_10623_10_37.680160",3186,66
"3187","NODE_1_K99_10623_10_37.680160",3187,67
"3188","NODE_1_K99_10623_10_37.680160",3188,67
"3189","NODE_1_K99_10623_10_37.680160",3189,66
"3190","NODE_1_K99_10623_10_37.680160",3190,67
"3191","NODE_1_K99_10623_10_37.680160",3191,67
"3192","NODE_1_K99_10623_10_37.680160",3192,67
"3193","NODE_1_K99_10623_10_37.680160",3193,66
"3194","NODE_1_K99_10623_10_37.680160",3194,66
"3195","NODE_1_K99_10623_10_37.680160",3195,66
"3196","NODE_1_K99_10623_10_37.680160",3196,66
"3197","NODE_1_K99_10623_10_37.680160",3197,65
"3198","NODE_1_K99_10623_10_37.680160",3198,65
"3199","NODE_1_K99_10623_10_37.680160",3199,65
"3200","NODE_1_K99_10623_10_37.680160",3200,64
"3201","NODE_1_K99_10623_10_37.680160",3201,61
"3202","NODE_1_K99_10623_10_37.680160",3202,62
"3203","NODE_1_K99_10623_10_37.680160",3203,62
"3204","NODE_1_K99_10623_10_37.680160",3204,64
"3205","NODE_1_K99_10623_10_37.680160",3205,62
"3206","NODE_1_K99_10623_10_37.680160",3206,63
"3207","NODE_1_K99_10623_10_37.680160",3207,63
"3208","NODE_1_K99_10623_10_37.680160",3208,64
"3209","NODE_1_K99_10623_10_37.680160",3209,64
"3210","NODE_1_K99_10623_10_37.680160",3210,64
"3211","NODE_1_K99_10623_10_37.680160",3211,64
"3212","NODE_1_K99_10623_10_37.680160",3212,64
"3213","NODE_1_K99_10623_10_37.680160",3213,64
"3214","NODE_1_K99_10623_10_37.680160",3214,64
"3215","NODE_1_K99_10623_10_37.680160",3215,64
"3216","NODE_1_K99_10623_10_37.680160",3216,64
"3217","NODE_1_K99_10623_10_37.680160",3217,64
"3218","NODE_1_K99_10623_10_37.680160",3218,64
"3219","NODE_1_K99_10623_10_37.680160",3219,64
"3220","NODE_1_K99_10623_10_37.680160",3220,64
"3221","NODE_1_K99_10623_10_37.680160",3221,63
"3222","NODE_1_K99_10623_10_37.680160",3222,63
"3223","NODE_1_K99_10623_10_37.680160",3223,64
"3224","NODE_1_K99_10623_10_37.680160",3224,64
"3225","NODE_1_K99_10623_10_37.680160",3225,64
"3226","NODE_1_K99_10623_10_37.680160",3226,64
"3227","NODE_1_K99_10623_10_37.680160",3227,64
"3228","NODE_1_K99_10623_10_37.680160",3228,64
"3229","NODE_1_K99_10623_10_37.680160",3229,64
"3230","NODE_1_K99_10623_10_37.680160",3230,64
"3231","NODE_1_K99_10623_10_37.680160",3231,64
"3232","NODE_1_K99_10623_10_37.680160",3232,64
"3233","NODE_1_K99_10623_10_37.680160",3233,64
"3234","NODE_1_K99_10623_10_37.680160",3234,64
"3235","NODE_1_K99_10623_10_37.680160",3235,64
"3236","NODE_1_K99_10623_10_37.680160",3236,63
"3237","NODE_1_K99_10623_10_37.680160",3237,64
"3238","NODE_1_K99_10623_10_37.680160",3238,62
"3239","NODE_1_K99_10623_10_37.680160",3239,64
"3240","NODE_1_K99_10623_10_37.680160",3240,63
"3241","NODE_1_K99_10623_10_37.680160",3241,63
"3242","NODE_1_K99_10623_10_37.680160",3242,63
"3243","NODE_1_K99_10623_10_37.680160",3243,64
"3244","NODE_1_K99_10623_10_37.680160",3244,64
"3245","NODE_1_K99_10623_10_37.680160",3245,65
"3246","NODE_1_K99_10623_10_37.680160",3246,65
"3247","NODE_1_K99_10623_10_37.680160",3247,65
"3248","NODE_1_K99_10623_10_37.680160",3248,67
"3249","NODE_1_K99_10623_10_37.680160",3249,67
"3250","NODE_1_K99_10623_10_37.680160",3250,67
"3251","NODE_1_K99_10623_10_37.680160",3251,67
"3252","NODE_1_K99_10623_10_37.680160",3252,67
"3253","NODE_1_K99_10623_10_37.680160",3253,67
"3254","NODE_1_K99_10623_10_37.680160",3254,67
"3255","NODE_1_K99_10623_10_37.680160",3255,64
"3256","NODE_1_K99_10623_10_37.680160",3256,66
"3257","NODE_1_K99_10623_10_37.680160",3257,65
"3258","NODE_1_K99_10623_10_37.680160",3258,66
"3259","NODE_1_K99_10623_10_37.680160",3259,66
"3260","NODE_1_K99_10623_10_37.680160",3260,66
"3261","NODE_1_K99_10623_10_37.680160",3261,66
"3262","NODE_1_K99_10623_10_37.680160",3262,66
"3263","NODE_1_K99_10623_10_37.680160",3263,67
"3264","NODE_1_K99_10623_10_37.680160",3264,68
"3265","NODE_1_K99_10623_10_37.680160",3265,65
"3266","NODE_1_K99_10623_10_37.680160",3266,68
"3267","NODE_1_K99_10623_10_37.680160",3267,68
"3268","NODE_1_K99_10623_10_37.680160",3268,68
"3269","NODE_1_K99_10623_10_37.680160",3269,67
"3270","NODE_1_K99_10623_10_37.680160",3270,66
"3271","NODE_1_K99_10623_10_37.680160",3271,67
"3272","NODE_1_K99_10623_10_37.680160",3272,67
"3273","NODE_1_K99_10623_10_37.680160",3273,67
"3274","NODE_1_K99_10623_10_37.680160",3274,67
"3275","NODE_1_K99_10623_10_37.680160",3275,66
"3276","NODE_1_K99_10623_10_37.680160",3276,66
"3277","NODE_1_K99_10623_10_37.680160",3277,66
"3278","NODE_1_K99_10623_10_37.680160",3278,66
"3279","NODE_1_K99_10623_10_37.680160",3279,66
"3280","NODE_1_K99_10623_10_37.680160",3280,67
"3281","NODE_1_K99_10623_10_37.680160",3281,67
"3282","NODE_1_K99_10623_10_37.680160",3282,66
"3283","NODE_1_K99_10623_10_37.680160",3283,64
"3284","NODE_1_K99_10623_10_37.680160",3284,65
"3285","NODE_1_K99_10623_10_37.680160",3285,64
"3286","NODE_1_K99_10623_10_37.680160",3286,66
"3287","NODE_1_K99_10623_10_37.680160",3287,65
"3288","NODE_1_K99_10623_10_37.680160",3288,65
"3289","NODE_1_K99_10623_10_37.680160",3289,64
"3290","NODE_1_K99_10623_10_37.680160",3290,65
"3291","NODE_1_K99_10623_10_37.680160",3291,66
"3292","NODE_1_K99_10623_10_37.680160",3292,66
"3293","NODE_1_K99_10623_10_37.680160",3293,66
"3294","NODE_1_K99_10623_10_37.680160",3294,66
"3295","NODE_1_K99_10623_10_37.680160",3295,66
"3296","NODE_1_K99_10623_10_37.680160",3296,66
"3297","NODE_1_K99_10623_10_37.680160",3297,66
"3298","NODE_1_K99_10623_10_37.680160",3298,62
"3299","NODE_1_K99_10623_10_37.680160",3299,65
"3300","NODE_1_K99_10623_10_37.680160",3300,65
"3301","NODE_1_K99_10623_10_37.680160",3301,65
"3302","NODE_1_K99_10623_10_37.680160",3302,63
"3303","NODE_1_K99_10623_10_37.680160",3303,64
"3304","NODE_1_K99_10623_10_37.680160",3304,64
"3305","NODE_1_K99_10623_10_37.680160",3305,64
"3306","NODE_1_K99_10623_10_37.680160",3306,64
"3307","NODE_1_K99_10623_10_37.680160",3307,64
"3308","NODE_1_K99_10623_10_37.680160",3308,64
"3309","NODE_1_K99_10623_10_37.680160",3309,64
"3310","NODE_1_K99_10623_10_37.680160",3310,64
"3311","NODE_1_K99_10623_10_37.680160",3311,64
"3312","NODE_1_K99_10623_10_37.680160",3312,64
"3313","NODE_1_K99_10623_10_37.680160",3313,64
"3314","NODE_1_K99_10623_10_37.680160",3314,64
"3315","NODE_1_K99_10623_10_37.680160",3315,64
"3316","NODE_1_K99_10623_10_37.680160",3316,64
"3317","NODE_1_K99_10623_10_37.680160",3317,64
"3318","NODE_1_K99_10623_10_37.680160",3318,63
"3319","NODE_1_K99_10623_10_37.680160",3319,63
"3320","NODE_1_K99_10623_10_37.680160",3320,64
"3321","NODE_1_K99_10623_10_37.680160",3321,63
"3322","NODE_1_K99_10623_10_37.680160",3322,64
"3323","NODE_1_K99_10623_10_37.680160",3323,63
"3324","NODE_1_K99_10623_10_37.680160",3324,64
"3325","NODE_1_K99_10623_10_37.680160",3325,64
"3326","NODE_1_K99_10623_10_37.680160",3326,64
"3327","NODE_1_K99_10623_10_37.680160",3327,65
"3328","NODE_1_K99_10623_10_37.680160",3328,65
"3329","NODE_1_K99_10623_10_37.680160",3329,63
"3330","NODE_1_K99_10623_10_37.680160",3330,65
"3331","NODE_1_K99_10623_10_37.680160",3331,65
"3332","NODE_1_K99_10623_10_37.680160",3332,65
"3333","NODE_1_K99_10623_10_37.680160",3333,65
"3334","NODE_1_K99_10623_10_37.680160",3334,66
"3335","NODE_1_K99_10623_10_37.680160",3335,66
"3336","NODE_1_K99_10623_10_37.680160",3336,66
"3337","NODE_1_K99_10623_10_37.680160",3337,66
"3338","NODE_1_K99_10623_10_37.680160",3338,65
"3339","NODE_1_K99_10623_10_37.680160",3339,65
"3340","NODE_1_K99_10623_10_37.680160",3340,65
"3341","NODE_1_K99_10623_10_37.680160",3341,64
"3342","NODE_1_K99_10623_10_37.680160",3342,65
"3343","NODE_1_K99_10623_10_37.680160",3343,65
"3344","NODE_1_K99_10623_10_37.680160",3344,64
"3345","NODE_1_K99_10623_10_37.680160",3345,64
"3346","NODE_1_K99_10623_10_37.680160",3346,63
"3347","NODE_1_K99_10623_10_37.680160",3347,64
"3348","NODE_1_K99_10623_10_37.680160",3348,64
"3349","NODE_1_K99_10623_10_37.680160",3349,64
"3350","NODE_1_K99_10623_10_37.680160",3350,64
"3351","NODE_1_K99_10623_10_37.680160",3351,64
"3352","NODE_1_K99_10623_10_37.680160",3352,64
"3353","NODE_1_K99_10623_10_37.680160",3353,62
"3354","NODE_1_K99_10623_10_37.680160",3354,62
"3355","NODE_1_K99_10623_10_37.680160",3355,62
"3356","NODE_1_K99_10623_10_37.680160",3356,63
"3357","NODE_1_K99_10623_10_37.680160",3357,64
"3358","NODE_1_K99_10623_10_37.680160",3358,64
"3359","NODE_1_K99_10623_10_37.680160",3359,65
"3360","NODE_1_K99_10623_10_37.680160",3360,64
"3361","NODE_1_K99_10623_10_37.680160",3361,65
"3362","NODE_1_K99_10623_10_37.680160",3362,65
"3363","NODE_1_K99_10623_10_37.680160",3363,60
"3364","NODE_1_K99_10623_10_37.680160",3364,57
"3365","NODE_1_K99_10623_10_37.680160",3365,61
"3366","NODE_1_K99_10623_10_37.680160",3366,64
"3367","NODE_1_K99_10623_10_37.680160",3367,64
"3368","NODE_1_K99_10623_10_37.680160",3368,64
"3369","NODE_1_K99_10623_10_37.680160",3369,64
"3370","NODE_1_K99_10623_10_37.680160",3370,64
"3371","NODE_1_K99_10623_10_37.680160",3371,64
"3372","NODE_1_K99_10623_10_37.680160",3372,63
"3373","NODE_1_K99_10623_10_37.680160",3373,63
"3374","NODE_1_K99_10623_10_37.680160",3374,63
"3375","NODE_1_K99_10623_10_37.680160",3375,61
"3376","NODE_1_K99_10623_10_37.680160",3376,61
"3377","NODE_1_K99_10623_10_37.680160",3377,60
"3378","NODE_1_K99_10623_10_37.680160",3378,60
"3379","NODE_1_K99_10623_10_37.680160",3379,60
"3380","NODE_1_K99_10623_10_37.680160",3380,61
"3381","NODE_1_K99_10623_10_37.680160",3381,61
"3382","NODE_1_K99_10623_10_37.680160",3382,60
"3383","NODE_1_K99_10623_10_37.680160",3383,63
"3384","NODE_1_K99_10623_10_37.680160",3384,63
"3385","NODE_1_K99_10623_10_37.680160",3385,63
"3386","NODE_1_K99_10623_10_37.680160",3386,62
"3387","NODE_1_K99_10623_10_37.680160",3387,60
"3388","NODE_1_K99_10623_10_37.680160",3388,61
"3389","NODE_1_K99_10623_10_37.680160",3389,50
"3390","NODE_1_K99_10623_10_37.680160",3390,59
"3391","NODE_1_K99_10623_10_37.680160",3391,62
"3392","NODE_1_K99_10623_10_37.680160",3392,61
"3393","NODE_1_K99_10623_10_37.680160",3393,61
"3394","NODE_1_K99_10623_10_37.680160",3394,59
"3395","NODE_1_K99_10623_10_37.680160",3395,59
"3396","NODE_1_K99_10623_10_37.680160",3396,61
"3397","NODE_1_K99_10623_10_37.680160",3397,61
"3398","NODE_1_K99_10623_10_37.680160",3398,62
"3399","NODE_1_K99_10623_10_37.680160",3399,62
"3400","NODE_1_K99_10623_10_37.680160",3400,63
"3401","NODE_1_K99_10623_10_37.680160",3401,63
"3402","NODE_1_K99_10623_10_37.680160",3402,61
"3403","NODE_1_K99_10623_10_37.680160",3403,63
"3404","NODE_1_K99_10623_10_37.680160",3404,64
"3405","NODE_1_K99_10623_10_37.680160",3405,63
"3406","NODE_1_K99_10623_10_37.680160",3406,65
"3407","NODE_1_K99_10623_10_37.680160",3407,64
"3408","NODE_1_K99_10623_10_37.680160",3408,64
"3409","NODE_1_K99_10623_10_37.680160",3409,64
"3410","NODE_1_K99_10623_10_37.680160",3410,63
"3411","NODE_1_K99_10623_10_37.680160",3411,62
"3412","NODE_1_K99_10623_10_37.680160",3412,64
"3413","NODE_1_K99_10623_10_37.680160",3413,64
"3414","NODE_1_K99_10623_10_37.680160",3414,64
"3415","NODE_1_K99_10623_10_37.680160",3415,64
"3416","NODE_1_K99_10623_10_37.680160",3416,64
"3417","NODE_1_K99_10623_10_37.680160",3417,61
"3418","NODE_1_K99_10623_10_37.680160",3418,62
"3419","NODE_1_K99_10623_10_37.680160",3419,64
"3420","NODE_1_K99_10623_10_37.680160",3420,63
"3421","NODE_1_K99_10623_10_37.680160",3421,64
"3422","NODE_1_K99_10623_10_37.680160",3422,64
"3423","NODE_1_K99_10623_10_37.680160",3423,64
"3424","NODE_1_K99_10623_10_37.680160",3424,64
"3425","NODE_1_K99_10623_10_37.680160",3425,64
"3426","NODE_1_K99_10623_10_37.680160",3426,64
"3427","NODE_1_K99_10623_10_37.680160",3427,63
"3428","NODE_1_K99_10623_10_37.680160",3428,63
"3429","NODE_1_K99_10623_10_37.680160",3429,63
"3430","NODE_1_K99_10623_10_37.680160",3430,63
"3431","NODE_1_K99_10623_10_37.680160",3431,66
"3432","NODE_1_K99_10623_10_37.680160",3432,70
"3433","NODE_1_K99_10623_10_37.680160",3433,71
"3434","NODE_1_K99_10623_10_37.680160",3434,72
"3435","NODE_1_K99_10623_10_37.680160",3435,72
"3436","NODE_1_K99_10623_10_37.680160",3436,71
"3437","NODE_1_K99_10623_10_37.680160",3437,72
"3438","NODE_1_K99_10623_10_37.680160",3438,72
"3439","NODE_1_K99_10623_10_37.680160",3439,72
"3440","NODE_1_K99_10623_10_37.680160",3440,72
"3441","NODE_1_K99_10623_10_37.680160",3441,71
"3442","NODE_1_K99_10623_10_37.680160",3442,71
"3443","NODE_1_K99_10623_10_37.680160",3443,71
"3444","NODE_1_K99_10623_10_37.680160",3444,71
"3445","NODE_1_K99_10623_10_37.680160",3445,70
"3446","NODE_1_K99_10623_10_37.680160",3446,71
"3447","NODE_1_K99_10623_10_37.680160",3447,71
"3448","NODE_1_K99_10623_10_37.680160",3448,70
"3449","NODE_1_K99_10623_10_37.680160",3449,71
"3450","NODE_1_K99_10623_10_37.680160",3450,72
"3451","NODE_1_K99_10623_10_37.680160",3451,71
"3452","NODE_1_K99_10623_10_37.680160",3452,72
"3453","NODE_1_K99_10623_10_37.680160",3453,72
"3454","NODE_1_K99_10623_10_37.680160",3454,72
"3455","NODE_1_K99_10623_10_37.680160",3455,73
"3456","NODE_1_K99_10623_10_37.680160",3456,73
"3457","NODE_1_K99_10623_10_37.680160",3457,68
"3458","NODE_1_K99_10623_10_37.680160",3458,70
"3459","NODE_1_K99_10623_10_37.680160",3459,71
"3460","NODE_1_K99_10623_10_37.680160",3460,72
"3461","NODE_1_K99_10623_10_37.680160",3461,72
"3462","NODE_1_K99_10623_10_37.680160",3462,71
"3463","NODE_1_K99_10623_10_37.680160",3463,72
"3464","NODE_1_K99_10623_10_37.680160",3464,71
"3465","NODE_1_K99_10623_10_37.680160",3465,71
"3466","NODE_1_K99_10623_10_37.680160",3466,71
"3467","NODE_1_K99_10623_10_37.680160",3467,72
"3468","NODE_1_K99_10623_10_37.680160",3468,72
"3469","NODE_1_K99_10623_10_37.680160",3469,71
"3470","NODE_1_K99_10623_10_37.680160",3470,72
"3471","NODE_1_K99_10623_10_37.680160",3471,71
"3472","NODE_1_K99_10623_10_37.680160",3472,72
"3473","NODE_1_K99_10623_10_37.680160",3473,75
"3474","NODE_1_K99_10623_10_37.680160",3474,75
"3475","NODE_1_K99_10623_10_37.680160",3475,74
"3476","NODE_1_K99_10623_10_37.680160",3476,75
"3477","NODE_1_K99_10623_10_37.680160",3477,75
"3478","NODE_1_K99_10623_10_37.680160",3478,75
"3479","NODE_1_K99_10623_10_37.680160",3479,74
"3480","NODE_1_K99_10623_10_37.680160",3480,74
"3481","NODE_1_K99_10623_10_37.680160",3481,74
"3482","NODE_1_K99_10623_10_37.680160",3482,74
"3483","NODE_1_K99_10623_10_37.680160",3483,73
"3484","NODE_1_K99_10623_10_37.680160",3484,74
"3485","NODE_1_K99_10623_10_37.680160",3485,74
"3486","NODE_1_K99_10623_10_37.680160",3486,74
"3487","NODE_1_K99_10623_10_37.680160",3487,74
"3488","NODE_1_K99_10623_10_37.680160",3488,74
"3489","NODE_1_K99_10623_10_37.680160",3489,73
"3490","NODE_1_K99_10623_10_37.680160",3490,74
"3491","NODE_1_K99_10623_10_37.680160",3491,73
"3492","NODE_1_K99_10623_10_37.680160",3492,74
"3493","NODE_1_K99_10623_10_37.680160",3493,74
"3494","NODE_1_K99_10623_10_37.680160",3494,74
"3495","NODE_1_K99_10623_10_37.680160",3495,74
"3496","NODE_1_K99_10623_10_37.680160",3496,73
"3497","NODE_1_K99_10623_10_37.680160",3497,73
"3498","NODE_1_K99_10623_10_37.680160",3498,74
"3499","NODE_1_K99_10623_10_37.680160",3499,74
"3500","NODE_1_K99_10623_10_37.680160",3500,74
"3501","NODE_1_K99_10623_10_37.680160",3501,74
"3502","NODE_1_K99_10623_10_37.680160",3502,74
"3503","NODE_1_K99_10623_10_37.680160",3503,74
"3504","NODE_1_K99_10623_10_37.680160",3504,73
"3505","NODE_1_K99_10623_10_37.680160",3505,72
"3506","NODE_1_K99_10623_10_37.680160",3506,71
"3507","NODE_1_K99_10623_10_37.680160",3507,71
"3508","NODE_1_K99_10623_10_37.680160",3508,71
"3509","NODE_1_K99_10623_10_37.680160",3509,70
"3510","NODE_1_K99_10623_10_37.680160",3510,70
